CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Male,Geography_Germany,Geography_Spain,Exited
0.37692550036613554,-0.7142207804654014,0.34567966384945586,-1.2184705569895626,0.8084361535388619,1,1,1.3676697420644444,1,0,0,0
-0.2212524564477224,0.35467197862602373,-0.34836910282030104,0.6968376547320528,0.8084361535388619,1,1,1.6612541021719276,1,1,0,0
-1.0299004351034933,-1.462445711829399,-0.6953934861551795,0.6186290946563464,-0.9166876736979731,1,0,-0.2528068765327104,1,0,1,1
-1.0077456959622393,-1.248667160011114,1.3867528138540912,0.9532120226243691,-0.9166876736979731,1,0,0.9153927215460405,0,0,0,1
-1.4951499570698272,1.851121841354019,1.3867528138540912,1.057448687632532,-0.9166876736979731,0,0,-1.0596001909769919,1,0,0,1
-0.9191267393972233,0.24778270271688121,-0.34836910282030104,0.7067466960091179,-0.9166876736979731,1,0,1.0904700584525835,1,0,0,1
0.34369339165425455,0.1408934268077387,-1.3894422528249364,-1.2184705569895626,0.8084361535388619,0,0,-0.4289168077886862,0,0,0,0
1.1855734790219064,0.6753398063534513,1.0397284305192127,-1.2184705569895626,0.8084361535388619,1,1,-0.020517136186189958,0,0,0,0
-1.8053163050473833,-0.5004422286471164,-0.6953934861551795,-1.2184705569895626,0.8084361535388619,1,1,-0.681565469729219,0,0,0,0
-0.5646509131371593,2.278678944990589,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,0,1,-0.8498032382710557,1,0,0,0
0.9197166093268585,1.5304540136265914,1.0397284305192127,0.7644161986745707,0.8084361535388619,0,1,1.2174779463659033,0,0,0,1
0.16645547852422254,0.034004150898596174,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,1,0,-1.0381589491564733,0,0,1,1
0.9861808267506205,-0.7142207804654014,-0.0013447194854226022,-1.2184705569895626,-0.9166876736979731,1,1,-0.6188274085995082,1,0,0,0
-1.5616141744935892,-0.9279993322836865,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,0,0.7574254330202582,0,0,0,0
-1.5948462832054702,0.24778270271688121,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,1,-0.10884837600532948,0,0,0,0
-1.3622215222223033,-0.8211100563745439,0.6927040471843343,-1.2184705569895626,0.8084361535388619,1,1,1.3086352155764691,0,0,0,0
0.23291969594798456,0.5684505304443087,1.0397284305192127,0.9181154533623601,-0.9166876736979731,0,1,-1.6469193058901002,0,0,0,0
-1.5173046962110812,0.1408934268077387,1.7337771971889697,0.7245589218016413,-0.9166876736979731,1,0,0.6594590221180209,1,0,1,0
1.7726740662651372,1.1028969099900212,1.0397284305192127,0.36100634991455316,-0.9166876736979731,1,0,0.325888623775663,1,1,0,1
-0.27663930430085737,-1.1417778841019715,-0.0013447194854226022,-0.08013355565655605,-0.9166876736979731,1,1,0.5228728175335009,1,1,0,0
-0.1769429781652144,-0.28666367682883137,-0.0013447194854226022,0.663766155419022,0.8084361535388619,1,1,0.1937224585161611,1,0,0,0
1.6175908922763593,-1.1417778841019715,-0.6953934861551795,-1.2184705569895626,0.8084361535388619,1,0,-1.706084754005474,1,0,0,0
0.5320086743549135,-0.39355295273797386,-0.34836910282030104,0.316237061580151,0.8084361535388619,1,0,1.6083031716237837,1,1,0,0
-1.5283820657817082,-0.39355295273797386,-0.6953934861551795,0.7193539092327499,-0.9166876736979731,1,0,-1.5721481041087815,1,0,0,0
0.6760144787730645,-0.17977440091968885,1.0397284305192127,-1.2184705569895626,-0.9166876736979731,1,1,-1.460965041907253,0,0,0,0
-1.8053163050473833,-1.1417778841019715,1.7337771971889697,0.803961741582394,-0.9166876736979731,1,0,-1.1837192836190835,1,1,0,1
0.4101576090780165,-0.607331504556259,-1.0424178694900579,1.372341941182026,0.8084361535388619,1,0,1.1988215275281877,1,1,0,0
-1.5726915440642162,-0.8211100563745439,-1.736466636159815,0.601796901529675,-0.9166876736979731,1,0,-1.170677194489658,1,1,0,1
-0.37633563043650037,1.851121841354019,0.6927040471843343,-1.2184705569895626,-0.9166876736979731,1,1,0.7297008224181006,1,0,0,1
-1.8053163050473833,0.6753398063534513,1.7337771971889697,-1.2184705569895626,0.8084361535388619,0,0,1.247399884361247,1,0,0,0
1.1301866311687714,-0.17977440091968885,0.34567966384945586,-1.2184705569895626,-0.9166876736979731,1,1,0.2731520708723835,1,0,0,0
0.5652407830667945,1.851121841354019,1.3867528138540912,-1.2184705569895626,-0.9166876736979731,0,0,-0.2587825012499453,1,0,0,1
0.34369339165425455,-0.9279993322836865,1.7337771971889697,-0.2953170913624515,-0.9166876736979731,0,0,-0.36843032046351426,1,0,0,0
-0.6089603914196673,-1.3555564359202565,1.0397284305192127,1.1830079878759245,-0.9166876736979731,1,0,-1.0101778851673122,0,0,0,0
1.7726740662651372,-1.462445711829399,1.7337771971889697,-1.2184705569895626,0.8084361535388619,1,1,0.9819097754666122,1,0,0,0
1.7726740662651372,-0.5004422286471164,0.34567966384945586,0.9940901601863156,0.8084361535388619,0,1,0.8011762069763434,0,0,1,0
-1.6170010223467242,0.4615612545351662,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,1,0,0.08932071933381601,1,0,0,0
0.36584813079550854,0.1408934268077387,0.6927040471843343,-1.2184705569895626,-0.9166876736979731,1,0,-0.47949915224113654,0,0,0,1
-0.2212524564477224,1.2097861858991639,-0.0013447194854226022,0.5100661001817587,-0.9166876736979731,1,1,-1.624713919909663,0,1,0,1
0.15537810895359555,-1.248667160011114,-0.34836910282030104,-1.2184705569895626,0.8084361535388619,0,0,-0.2030735231912687,0,0,0,0
1.3628113921519385,-0.07288512501054634,0.34567966384945586,1.6616888604724085,0.8084361535388619,0,0,0.9161260912995186,0,1,0,0
0.5098539352136595,0.034004150898596174,1.3867528138540912,1.375211911045675,-0.9166876736979731,0,0,-0.17767281494211984,0,0,1,0
0.05568178281795257,0.034004150898596174,-0.34836910282030104,0.06711278994254961,-0.9166876736979731,1,0,-0.05630724927628187,0,0,0,0
1.0637224137450094,-0.5004422286471164,1.0397284305192127,-1.2184705569895626,0.8084361535388619,1,0,-0.8145178602199276,0,0,0,0
-0.11047876074145241,1.851121841354019,0.34567966384945586,0.4345818099654662,0.8084361535388619,1,0,0.7409925954478899,0,1,0,1
1.7726740662651372,-1.034888608192829,1.0397284305192127,-1.2184705569895626,0.8084361535388619,0,0,0.8156215742661108,0,0,0,0
1.2631150660162953,0.6753398063534513,0.34567966384945586,-1.2184705569895626,0.8084361535388619,0,0,0.8128868248937872,0,0,0,0
0.6206276309199295,0.4615612545351662,-1.736466636159815,0.6867545739993789,-0.9166876736979731,1,0,1.4095109380208957,0,1,0,1
0.5873955222080485,-0.39355295273797386,-0.34836910282030104,0.9669673839033558,0.8084361535388619,1,0,0.2823722221352939,1,1,0,0
0.47662182650177853,-1.034888608192829,1.3867528138540912,-1.2184705569895626,0.8084361535388619,1,0,0.19358597315426423,0,0,0,0
-1.6059236527760972,-0.7142207804654014,0.6927040471843343,-1.2184705569895626,0.8084361535388619,1,0,-0.565155626700506,1,0,1,0
-0.42064510871900834,-0.5004422286471164,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,0,1.480137679201536,0,0,0,0
-1.2071383482335252,2.278678944990589,-0.34836910282030104,-1.2184705569895626,0.8084361535388619,1,1,0.8323786732396737,1,0,0,0
-0.9966683263916123,2.278678944990589,-0.0013447194854226022,0.17674067532721452,-0.9166876736979731,1,1,-1.0619717328066374,1,0,0,0
-0.49818669571339735,2.278678944990589,1.0397284305192127,0.510790597455567,-0.9166876736979731,1,1,-1.3395476639639052,0,0,1,1
0.6317050004905564,0.24778270271688121,-0.6953934861551795,1.1879915684603566,0.8084361535388619,1,0,-0.5000133368009757,0,0,0,0
-0.19909771730646839,2.278678944990589,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,1,1.0631698564725787,1,0,0,0
1.3960435008638195,0.8891183581717363,0.34567966384945586,0.8197178361063548,0.8084361535388619,1,0,0.42186495639475396,0,0,1,0
-0.21017508687709538,2.064900393172304,0.34567966384945586,0.35554596206351285,-0.9166876736979731,1,1,0.5494681638993281,1,0,1,0
-0.07724665202957141,-1.1417778841019715,0.6927040471843343,0.6622768131779249,0.8084361535388619,1,1,-1.146498421429567,1,1,0,0
-0.37633563043650037,-0.39355295273797386,1.7337771971889697,-1.2184705569895626,0.8084361535388619,1,0,1.3910807197638522,0,0,0,0
-0.49818669571339735,-0.28666367682883137,1.7337771971889697,0.48994909245410384,0.8084361535388619,0,0,1.7018490216008944,1,1,0,0
-0.39849036957775436,-0.17977440091968885,1.3867528138540912,-1.2184705569895626,-0.9166876736979731,1,0,0.18919601276887457,1,0,0,0
0.2993839133717465,-0.5004422286471164,0.6927040471843343,1.35153934288499,-0.9166876736979731,1,0,0.3733413675731561,1,0,0,0
-0.2434071955889764,1.3166754618083063,-1.736466636159815,0.517908923266891,2.533559980775697,0,0,-0.209658898436111,0,1,0,1
-0.0661692824589444,-0.07288512501054634,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,0,0,1.3617490592253743,0,0,0,0
-1.3732988917929303,-0.7142207804654014,-1.0424178694900579,0.3680976171536619,-0.9166876736979731,0,1,0.1863623332425136,1,1,0,0
1.3738887617225655,-0.17977440091968885,-1.0424178694900579,-1.2184705569895626,-0.9166876736979731,0,1,-1.6059422274478228,1,0,0,0
0.4987765656430325,2.278678944990589,-0.6953934861551795,0.5118588506734341,0.8084361535388619,1,1,-1.460228194819714,0,1,0,0
-0.1437108694533334,0.4615612545351662,0.34567966384945586,0.3763988348675043,0.8084361535388619,1,0,1.5103016396475293,1,0,0,0
-0.010782434605809417,0.24778270271688121,-0.34836910282030104,0.9179172373126419,-0.9166876736979731,0,1,0.8844979993471145,0,1,0,0
0.34369339165425455,-1.462445711829399,-0.34836910282030104,-1.2184705569895626,0.8084361535388619,1,0,0.9087482316221599,1,0,0,0
-1.4286857396460653,-1.462445711829399,-0.0013447194854226022,1.5391330617448986,-0.9166876736979731,0,1,0.951273940788532,0,0,1,0
1.7726740662651372,2.278678944990589,-1.3894422528249364,-1.2184705569895626,-0.9166876736979731,1,0,-0.8234928594315328,1,0,0,1
-0.38741300000712736,0.034004150898596174,-0.0013447194854226022,0.1160276436721878,2.533559980775697,1,0,-1.6078787547864293,0,1,0,1
-0.07724665202957141,0.8891183581717363,1.3867528138540912,1.2164315688475416,-0.9166876736979731,1,0,0.372229663873834,1,1,0,1
0.4433897177898975,-0.28666367682883137,-0.34836910282030104,-1.2184705569895626,-0.9166876736979731,1,0,1.4804680259373368,0,0,0,1
-0.1658656085945874,0.24778270271688121,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,0,1,0.03623608529102399,1,0,0,0
0.5763181526374215,1.2097861858991639,-0.34836910282030104,1.430359682868591,-0.9166876736979731,1,0,0.35363548931581135,1,0,0,1
1.7726740662651372,-1.248667160011114,1.3867528138540912,0.5754914862594869,-0.9166876736979731,1,1,0.3351614566495985,0,1,0,1
-0.6754246088434294,0.034004150898596174,-0.6953934861551795,-1.2184705569895626,2.533559980775697,1,0,0.6961290745922647,0,0,1,1
1.7726740662651372,-0.39355295273797386,1.3867528138540912,-1.2184705569895626,0.8084361535388619,0,0,-1.3057704056950603,0,0,0,0
0.19968758723610355,-0.607331504556259,-1.3894422528249364,-1.2184705569895626,0.8084361535388619,1,1,-0.24372946983300678,1,0,0,0
0.4323123482192705,1.423564737717449,-0.6953934861551795,-1.2184705569895626,-0.9166876736979731,1,0,1.3111703659736875,1,0,0,1
1.0747997833156364,0.35467197862602373,-1.3894422528249364,0.8593831412154621,0.8084361535388619,0,1,0.7494910260264266,1,0,0,0
-0.7418888262671913,-0.607331504556259,1.0397284305192127,-1.2184705569895626,0.8084361535388619,1,0,0.23908028240856652,0,0,1,0
0.2993839133717465,-1.462445711829399,0.34567966384945586,0.621972829698603,0.8084361535388619,0,1,0.6143920772198234,0,0,0,0
0.38800286993676253,-0.39355295273797386,-0.6953934861551795,-1.2184705569895626,0.8084361535388619,1,1,1.3217155553805664,1,0,1,0
0.4101576090780165,-0.8211100563745439,-0.6953934861551795,1.0198598477486225,-0.9166876736979731,0,1,0.35177198599248743,0,0,1,0
-1.1739062395216442,0.6753398063534513,-1.0424178694900579,-1.2184705569895626,-0.9166876736979731,0,0,1.69274084049475,0,0,1,1
0.6538597396318105,-0.5004422286471164,0.34567966384945586,-1.2184705569895626,0.8084361535388619,1,1,1.3018980546998615,0,0,0,0
-0.9302041089678503,0.1408934268077387,-1.3894422528249364,0.37114258713228865,-0.9166876736979731,0,0,0.5940964431057223,1,1,0,1
0.22184232637735754,0.4615612545351662,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,1,-0.624455995377449,1,0,1,0
0.4212349786486435,-1.034888608192829,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,1,0,0.14164364335053184,1,0,0,0
-1.0188230655328663,2.278678944990589,1.3867528138540912,-1.2184705569895626,-0.9166876736979731,1,1,-1.4692223193686549,0,0,0,0
0.9086392397562314,-1.462445711829399,-0.0013447194854226022,0.8638583728840177,-0.9166876736979731,0,0,0.3731704566040548,1,0,0,1
1.2741924355869223,0.8891183581717363,-1.0424178694900579,-1.2184705569895626,-0.9166876736979731,1,0,-0.9088031652851232,1,0,1,1
1.4735850878582084,-1.1417778841019715,1.0397284305192127,-1.2184705569895626,0.8084361535388619,1,0,-0.403371094709191,1,0,0,0
0.5541634134961675,-0.5004422286471164,-0.34836910282030104,0.38350531254661585,-0.9166876736979731,1,0,0.15761295229256056,1,0,0,0
1.7726740662651372,1.3166754618083063,-1.3894422528249364,0.18697137738286085,-0.9166876736979731,0,1,-1.1082990374352673,0,1,0,1
0.15537810895359555,0.8891183581717363,-0.0013447194854226022,-1.2184705569895626,-0.9166876736979731,0,0,1.1513385309243631,0,0,1,1
-1.1849836090922712,2.278678944990589,-0.6953934861551795,-1.2184705569895626,0.8084361535388619,1,1,1.0587689424848967,0,0,1,0
-0.2544845651596034,-0.8211100563745439,0.34567966384945586,-1.2184705569895626,-0.9166876736979731,1,1,-1.4601967249464614,0,0,0,1
0.4101576090780165,0.6753398063534513,-1.736466636159815,0.8656930721681215,0.8084361535388619,1,0,0.8767244190536065,1,1,0,0
1.3185019138694305,1.3166754618083063,-0.0013447194854226022,0.9511238693768536,2.533559980775697,1,1,0.9049475054934177,1,0,1,1
